GalaxyID,SnapNum,Stars_Mass,SF_Hydrogen,SF_Oxygen
6004930,12,10401933312.0,0.7297185063362122,0.00620640441775322
6044162,12,15744799744.0,0.7301531434059143,0.005086496472358704
8980202,12,12470513664.0,0.7157187461853027,0.008731408976018429
14910196,12,18936594432.0,0.727229118347168,0.006076314486563206
14916095,12,32679333888.0,0.7350618839263916,0.004154823254793882
14917670,12,72141201408.0,0.6977224349975586,0.010733337141573429
14920786,12,11842912256.0,0.7238798141479492,0.006883583031594753
14935256,12,72869453824.0,0.7016448378562927,0.010578039102256298
14942475,12,17064553472.0,0.7374099493026733,0.0034034638665616512
14949206,12,21217560576.0,0.716556191444397,0.008862415328621864
14978131,12,17581131776.0,0.7369476556777954,0.004144425969570875
14979602,12,13122396160.0,0.721695065498352,0.007705054711550474
14985429,12,23880611840.0,0.7312068939208984,0.004782817326486111
18125959,12,12061328384.0,0.7349005937576294,0.004388741217553616
18135713,12,12530265088.0,0.697300910949707,0.01042857300490141
20867371,12,18494517248.0,0.7358996868133545,0.004424797836691141
20877632,12,51360567296.0,0.7268619537353516,0.006166734732687473
20882060,12,16025612288.0,0.7415187358856201,0.0024910722859203815
20919974,12,16190523392.0,0.7292274832725525,0.005898748058825731
20921744,12,10748594176.0,0.7263134717941284,0.006238122005015612
20943548,12,56389017600.0,0.7385956645011902,0.0036374488845467567
20946276,12,13256573952.0,0.6862759590148926,0.014662688598036766
15358416,12,16387800064.0,0.7152268886566162,0.009158801287412643
15362857,12,13375863808.0,0.7301698923110962,0.005539067555218935
15371884,12,11471275008.0,0.735388457775116,0.004567233845591545
15410289,12,18798596096.0,0.7232581377029419,0.00699398061260581
15412434,12,11127583744.0,0.719730794429779,0.008116723969578743
15421792,12,14148535296.0,0.6985158920288086,0.012191876769065857
18481130,12,36888571904.0,0.7325229048728943,0.005083017982542515
