GalaxyID_test,GalaxyID_V1,GalaxyID_V2,R_1,R_2,mu_1,mu_2,N_1,N_2,N_3
17995799,15703380,10655575,1.4030553933988488,1.4937964305321334,0.4335484474331149,0.6823883000124484,0,4,31
18060725,9313402,10361790,2.783477394363653,4.551578741934517,0.7851581015291893,0.39723791996562213,0,0,1
18104017,18308116,9744960,4.926100046438096,6.904219940467314,0.6685779727998271,0.40197996718253826,0,0,0
18149098,9275335,18038631,3.7426163506889742,3.9300256534250813,0.5763072186084035,1.4819981744488422,0,0,0
18285454,10182121,13220028,1.9940983064155087,2.5781913472157867,0.6248841188549995,0.546403510285362,0,1,2
18306169,8425844,16024914,3.68642719413363,4.104865774136542,1.370064451131543,1.747402958480946,0,0,0
18401511,16253921,8465780,3.1832628121447626,3.291239089608092,1.2221260399338816,0.2846725371250395,0,0,0
17467743,15934506,17860602,2.9730235175027597,3.258931989019809,3.1300179565937554,1.2930187175203345,0,0,1
17480553,8623367,14800188,0.1571011101085173,3.15219712751069,0.3703181629554246,1.359987097960687,1,1,1
8623367,17480553,14800188,0.1571011101085173,3.026932160632677,2.7003806457107817,3.672482837749412,1,1,1
17488818,15028757,2297046,3.1113648801152527,6.585932543436421,3.2661512523548817,0.4863911218498853,0,0,0
17500195,8600255,8601462,5.252226386397827,5.6571235498935195,0.38473558277993863,0.17506372227135072,0,0,0
17713162,13695353,20724973,1.7628478968245493,2.2511543986197906,0.31272866243971087,5.059301926406968,0,1,3
17754702,13722615,13995967,1.1705028599052287,1.2872563201959393,0.9458719084554875,4.448153798911194,0,3,4
17879405,9267523,17856113,3.584602697360062,4.819086974136943,0.21586174507228995,0.6722510875036314,0,0,0
17966782,10257626,18403595,7.704252994832062,7.98627842082505,0.23128708879095097,0.7718503259679,0,0,0
17983453,17317485,8722917,5.845091609921318,7.3458643069567495,1.0062828146039269,0.3555485699636961,0,0,0
18094330,17193503,12167141,3.0015146647520266,3.2024326135585097,3.6905584244818326,0.4025726164814906,0,0,0
8689645,8691365,9946986,0.42469795939264327,0.700699889794874,0.5802086350821988,0.7497000655721979,2,3,3
8691365,8689645,9946986,0.42469795939264327,0.7982061618618859,1.723517954637695,1.2921215236067403,2,3,3
18317745,10230192,8864595,4.044654524863892,5.835537613116871,0.24311390903637206,0.2457326864115956,0,0,0
16491888,8489084,13161539,0.21947110982859325,2.0387904214423664,0.5024793711849772,0.4621804358096981,1,1,12
8489084,16491888,13161539,0.21947110982859325,2.1419209302711866,1.9901314508528771,0.9197998212737695,1,1,12
16677354,8528292,9858662,0.6159411210780538,2.0050354136322635,0.31436995776053334,0.40170490582256085,1,1,4
8528292,16677354,9858662,0.6159411210780538,1.9475569335895644,3.1809655322145485,1.2778094595430574,1,2,4
16680962,2513875,8739448,0.09686634236594201,1.3472849995808123,0.47606171415886095,0.32178708222210356,1,2,4
2513875,16680962,8739448,0.09686634236594201,1.432580650713677,2.1005679941451914,0.6759356458451178,1,2,4
17007154,2559052,8282540,0.09135054458767931,1.4805752379330261,0.2373463006937192,0.4828102902910512,1,3,4
2559052,17007154,8282540,0.09135054458767931,1.4408761355791886,4.213252943387723,2.0342018766666525,1,4,4
17054447,16437977,8362459,1.3921022495846653,2.3803399827306015,1.2474769461424196,0.2593564244744364,0,1,5
17176508,9239917,18156687,3.770788711072384,7.660599066158326,0.2977790873653618,0.23548614011342944,0,0,0
17289473,10321686,9946986,4.850894313173364,5.163175742400366,0.16890572943010096,0.2878952165764664,0,0,0
8628413,8629848,9095345,0.622600815500637,2.5318072489686703,1.066962327917331,1.3542927560524538,1,1,3
8629848,8628413,9095345,0.622600815500637,2.9814117498810337,0.9372402134871632,1.2692976318067206,1,1,2
17548740,17352149,8605414,4.071087647636797,4.402899089668504,0.5852767573902248,0.1774827454630399,0,0,0
2658205,9481538,8206767,0.49989991024212377,0.7086689734043748,1.1472753874088129,14.884071428363251,6,55,92
2648881,124303,21379521,0.14011695730144347,0.1748571618836751,2.9217535081881008,130.3231689769302,33,66,87
10705994,10731310,19182761,0.12889025437490018,0.21957707781484012,0.21476230447167094,2.4048861109557578,7,10,15
10724784,4562580,4566938,0.10448568755407385,0.1197578374620892,0.5352168117393526,0.3554879073388832,11,21,22
10728997,4572637,4565800,0.2248144749470152,0.26335996236422776,0.207313138501493,0.29249428580561176,15,18,23
10731310,10705994,4561773,0.12889025437490018,0.17867721181940951,4.656310624250676,0.3864482914954563,12,16,23
10733158,19215047,4563637,0.4275650098658353,0.5395827639252324,11.351991079670606,0.366112916198258,7,20,22
10735087,4560272,10738086,0.3764189819854797,0.399349890107505,0.7800524213160068,0.3952429755974277,4,8,20
16072004,18447769,18390234,3.1559015892663687,4.458256183246534,0.35510004719461435,0.3382628843408677,0,0,0
16413979,8482145,8480955,0.1848944359225264,0.3382806140330383,0.5206333128495694,0.37444136609346845,2,2,3
8480955,16413979,8482145,0.3382806140330383,0.3954291957630247,2.6706451010820715,1.3904268064218317,2,2,3
8482145,16413979,8480955,0.1848944359225264,0.3954291957630247,1.920737638793655,0.7192036253770391,2,2,3
16420094,14883340,8407168,2.6068952799797187,2.6697821477451034,0.845671630771801,0.3233365695838112,0,0,4
16627259,8515380,17727431,0.23545801408542494,2.2636398082357396,0.25560586515561295,1.292905802009637,1,1,2
8515380,16627259,17727431,0.23545801408542494,2.2916826069015683,3.9122732938510607,5.058200840667389,1,1,2
16731731,11591453,9755127,2.7495489270611038,3.5387130423985265,0.14292654467408653,0.22960542757507915,0,0,1
16882280,18131526,9028068,3.452101871280612,7.525434096887075,0.34687157950688335,0.1941894600310322,0,0,0
16952404,13935854,8151798,1.9124980974078112,2.1246223418440504,0.9858877162082413,0.15495546218599232,0,1,6
17107478,8580366,8674518,0.5176872829462558,0.9100204037549109,0.7480164226244638,0.5948740644862355,3,5,6
8580366,17107478,8674518,0.5176872829462558,1.1732096294936607,1.3368690442536484,0.7952687220409969,1,6,6
17117148,8581844,9393166,0.194713909405323,3.262775293179041,0.8122367007738416,0.7083464655042024,1,1,1
8581844,17117148,9393166,0.194713909405323,3.4124347708995817,1.2311682038588885,0.872093645644601,1,1,1
17336996,8603770,16429681,0.11711214806056691,3.503335030472539,0.4653182295289782,2.098289465420219,1,1,1
8603770,17336996,16429681,0.11711214806056691,3.3950191797450264,2.1490668891529507,4.509364413993039,1,1,1
17392884,8616635,9220512,0.21619549760388498,5.320192470864801,0.2541253483027917,0.49817409426337556,1,1,1
8616635,17392884,9220512,0.21619549760388498,5.450645727985828,3.9350659297808206,1.960347905435228,1,1,1
17448931,10296223,10455656,10.02604637198671,11.515604746499786,0.20210317077290607,0.27852458917497164,0,0,0
15233502,15239965,18385552,0.9220555683144787,1.204153599692892,0.17018498072760319,0.36643859964439257,1,2,2
15239965,15233502,18385552,0.9220555683144787,1.293840808434069,5.87595918114885,2.153178253907796,1,2,3
15541999,15362841,9010267,2.2274727365192564,3.919331968676312,1.6868842776862065,0.11420065427908037,0,0,1
15625596,2327516,8373455,0.1324694840604963,0.676513366516745,0.21566669521864099,0.3971848698739043,2,3,8
2327516,15625596,8373455,0.1324694840604963,0.5951600453671355,4.636784548426491,1.841660667500106,2,3,9
8373455,2327516,15625596,0.5951600453671355,0.676513366516745,0.5429881941049504,2.5177192684038383,2,3,8
15851557,8398225,2355101,0.23590477080298558,0.2739887678572178,0.6796964815250476,0.4159783449351274,3,3,4
2355101,8398225,15851557,0.052818958592976084,0.2739887678572178,1.6339708299744486,2.403971293640182,3,3,3
8396742,15851557,8398225,0.6581097090933757,0.8934743059136545,1.0234710550967274,0.6956496750919738,3,3,4
8398225,2355101,15851557,0.052818958592976084,0.23590477080298558,0.6120060295174533,1.4712449264946634,3,3,3
15934506,17467743,17860602,2.9730235175027597,4.573280530817995,0.31948698501661343,0.4131026516306198,0,0,1
16221451,9129642,10477259,1.4219986224360717,4.901127908227664,0.3187643036419625,0.1577358244958894,0,1,1
18426227,11564242,16770170,4.303278278116503,4.566029225744036,0.8645087406643615,5.598544855691515,0,0,0
8785846,17473041,8910128,4.629393445883581,5.555583628890903,5.277384383387544,2.0593192772749758,0,0,0
8789333,8790769,18018076,0.65037635164531,6.09499761660403,0.5709143197846205,1.9461817385298732,1,1,1
8790769,8789333,18018076,0.65037635164531,5.676768795150167,1.7515763142484386,3.408885836431774,1,1,1
8808174,16291699,5368983,1.1975744082040896,1.235813545746675,7.148907830079654,0.7980936196371436,0,13,15
8845658,8939367,9786060,4.090827800147107,4.6163313014997875,0.8553630119100818,0.4544570984327505,0,0,0
8945136,8553318,16928821,0.9156372309859525,1.3642554174322394,0.4793890534473444,1.4882776150517083,1,2,2
9051080,15940995,18083055,11.444297695681106,11.80127021323977,4.571882625237827,1.0454438144425442,0,0,0
9073344,9361156,16072004,6.005578509653112,6.428766223051478,1.0867890425449624,5.562323856533006,0,0,0
9169641,13719118,18230283,1.1080275449121195,1.1120884470470351,0.8459364588476439,5.858294760320954,0,3,5
9268383,17786783,8650031,1.7993629469523476,1.9534118839063728,1.246609628337464,0.6972325036797759,0,2,3
9325839,10123230,9669714,3.0757055968503453,3.2256780750854794,0.7441990894103563,0.7814069442721131,0,0,0
9394847,17799611,17845683,1.5909773140574042,3.400574131864794,2.014518694317978,1.9130834551616962,0,1,1
9414770,8902165,9978451,1.5539511410576419,7.031311096453559,0.6686418201717559,0.8592148776881487,0,1,1
9419559,16140910,9746293,1.523550220936392,1.594653174682131,4.799939917721979,1.2581485698314476,0,2,2
9603519,14195765,8612764,0.8398367797709944,1.2523932120369476,4.06169358342726,1.0139443902451553,1,6,8
9650534,970455,13668560,3.7073734191687877,3.7150670289843317,1.7247444139036052,1.0625666741333168,0,0,0
9753782,16718086,8537898,5.103626579242991,5.598148391326558,1.8435750236455002,1.5151403914236883,0,0,0
9793594,12639793,17185904,2.335949154218467,2.605729883822122,1.7368971348896733,2.2736474985876525,0,0,3
9801618,8988006,10435970,1.742190540427531,6.946203850844569,1.0563398371963935,0.8398110794184724,0,1,1
9842935,11631622,16888475,1.501655521715033,1.8165831989511734,0.7316820846673164,2.4758798890776914,0,2,3
9863675,10162863,9662331,2.267139756132551,3.3491296938349056,0.7459228621661739,0.9722553936427539,0,0,1
2641810,13954079,2637009,0.40534885848846547,0.4160910445013198,10.40693191754932,1.1344495615303425,3,10,48
2642936,9443123,122970,0.16187124011774526,0.20387409590476951,5.298217507441252,3.613793051741495,31,65,97
2635685,138060,2642936,0.3688128279338785,0.5204923447602353,1.911773547854869,1.0800555980633617,21,60,94
2637009,13954079,2641810,0.16525538617384355,0.4160910445013198,9.17355188846884,0.8814847604604179,5,12,58
2638163,2648881,9475624,0.3317146497119625,0.33724889062849583,1.1688999889152554,2.2120269315085586,33,63,86
12713420,7634995,12709173,0.22516689034927223,0.29708277243979664,1.4399382678259482,1.6443621696809032,5,7,10
7634995,19331309,12709173,0.11640413300859442,0.20628402028763293,6.275468144649063,1.14196712902394,5,7,10
13657668,20429477,13659797,0.3351469317150578,0.6109917864447898,3.515419073222157,0.39741018580572846,2,4,4
13659797,13657668,20429477,0.6109917864447898,0.6917856758463939,2.5162918206853506,8.84582026023019,2,3,4
17948663,20429477,13659797,1.051906847267605,1.241098264062781,2.967091562729614,0.3354229992745074,0,4,4
20429477,13657668,13659797,0.3351469317150578,0.6917856758463939,0.28446110667637176,0.11304774125876005,2,4,4
70221,57961,18481114,0.10450465081646142,0.2008065475340985,1.22255121712249,55.70229018702359,12,25,55
17545416,18343511,17860602,2.1163198680881554,4.12702040219346,0.5324463721850785,0.577493025740107,0,0,1
17746162,12641631,8839920,2.740104750344654,2.816588206214321,0.39129461772709423,0.24522379828352697,0,0,2
17848504,9094126,13245189,1.1956932508397804,3.775902348568768,0.7326716658419115,0.7687910712871592,0,1,1
17853026,10493261,16861200,1.3392583327893839,1.5781169903060392,0.536961019938521,1.1791399231228443,0,3,3
18024023,17183687,8585109,3.4058145657001972,3.531431272415556,0.7812853427493789,0.3837926809071631,0,0,0
18026172,11530330,11533907,2.0058854749757606,2.1986071147050947,1.066133855947545,0.5279146673303038,0,0,12
8694639,8696149,15620685,0.16401747657155186,1.7649411301401106,0.5364986420910199,4.354628246426092,1,3,7
8696149,8694639,15620685,0.16401747657155186,1.7723993130912183,1.8639376161372363,8.116755392807324,1,3,7
18283362,7143601,12186188,3.007456899204505,3.0655021434831125,0.2755513563857325,0.7855090728308679,0,0,0
8733178,9772599,17461240,2.1781332041321804,2.425817546368608,0.844297901367571,3.398735127288171,0,0,3
8743717,9378421,10793820,6.21705173615575,6.6946388100326315,0.7724993304496163,0.5940142091972055,0,0,0
18452163,18108607,16253921,4.498260358880008,5.609670709391705,1.3094670649105107,1.8177227197374692,0,0,0
18454336,20655128,10444583,7.28686101717292,8.211559169018194,5.24580643827223,0.4818133402575972,0,0,0
8873580,16573398,9195987,4.503724728626057,4.788621339574217,4.76228078035327,1.1441465028816444,0,0,0
8941628,10338652,17037404,6.063647112462652,7.883650825197352,1.0232379390461366,2.1903448698926313,0,0,0
8997130,16643441,2289703,1.964188824177439,3.200419280668181,3.620747826863114,0.5354099042499302,0,1,1
9074809,10844560,10269192,0.9643608786453589,1.3473174388220106,0.4526119452475302,0.5771422519184863,1,2,2
9103215,18440934,10873831,2.0190980920973627,2.037903742708492,1.7686719455920796,0.4387305662857971,0,0,7
4529051,4525156,10672054,0.2931583909341311,0.3177690939521846,1.1013707658322491,15.01264123286324,10,24,26
17654556,17881979,15371868,2.661228813804246,2.877304616693275,0.9648699116166576,3.5821019433671215,0,0,2
8639033,17659955,10357347,0.17318965439668801,4.560015945151165,2.1957659679656154,1.1493749586116224,1,1,1
17659955,8639033,10357347,0.17318965439668801,4.396903177774016,0.45542194140412123,0.5234505750521865,1,1,1
17818556,17704711,10180875,0.9639863528647664,1.800888372473787,1.5596723362478953,0.32366028859538437,1,2,5
17884044,10916681,9900981,2.8561749388915287,5.17101865342685,0.2459147689546097,0.3546703677326134,0,0,1
17997834,10102800,7615993,2.9304636695104334,3.9748001056164743,0.4185761734779159,0.24926375240224272,0,0,1
18054057,10783377,8747773,3.1990585835657597,3.370189035500811,0.6179706314582345,1.135152785098798,0,0,0
18058632,10302219,10100571,1.9507230365607917,2.8575918115535113,0.38884691808525196,0.4174775517218439,0,1,2
18176453,10806033,17651635,1.319161760723316,1.46357531731208,0.22689257652452574,0.83304806625833,0,2,4
8723902,8725617,8922757,0.36469199517170486,1.8695403895681264,0.35311906291988515,1.101666319428482,1,2,2
8725617,8723902,8922757,0.36469199517170486,2.234086859562843,2.831906019831271,3.1198154818348773,1,1,2
18363467,16623392,10076353,2.801024981674264,4.767690571957617,1.451575407153353,0.33682854087947944,0,0,1
18423921,8821464,12785591,3.3501128987154045,3.6972472733144595,0.5831919792589358,0.5602329222550421,0,0,0
8826312,14837488,8283637,1.3348562149262269,1.700121385127951,7.525316309315626,2.9816789866794813,0,2,5
18468602,8967473,10011808,2.0459227146300614,3.3389288675870574,0.7126321291280954,0.2467911974496864,0,0,1
8887632,9955909,10193360,1.903093094766116,8.405906314434617,0.5945451112039085,0.5020433110673913,0,1,1
8890851,17461240,9688294,1.0752987688495632,1.9801357413492071,2.256329461978262,1.1277029149705562,0,2,10
16807937,6639776,18719249,0.1216972140139714,0.30388385611336777,0.21998001498497124,2.1896782476028425,5,7,8
16824761,6642818,12153708,0.49632061725551485,0.7805991228083242,0.325367470375522,0.28857811624138785,6,9,10
12150242,6639776,6643599,0.3141527648249583,0.3900643013929367,0.6202871698577727,0.2465652977756527,5,8,10
6639776,16807937,6643599,0.1216972140139714,0.14152551255922993,4.545867496501074,0.39750185036422453,6,8,10
6642818,16824761,6639776,0.49632061725551485,0.517053095536629,3.0734479966477677,1.6266297577883404,6,9,10
6643599,6639776,16807937,0.14152551255922993,0.1673159514337677,2.5157115597920265,11.436091410230592,6,8,10
2631557,9435792,8259238,0.34783995682021945,0.41731559336184076,2.332748902992885,5.538794452134498,26,62,85
2632002,9472588,2632459,0.5657951069626537,0.789340106036181,0.9557146994449542,1.3414732675463905,14,63,82
2632459,2648881,8259238,0.2098930748149681,0.2596232717545279,1.0143161965404366,6.35179895335328,34,65,87
18544428,8222575,8225948,0.6608381260084161,0.796274282431101,0.11847916679446115,0.12722808862123833,3,5,13
2631021,8231472,9484895,0.36102893070566,0.36740151312438196,3.8122568406539266,0.6591138576584937,27,57,94
13954079,2637009,9434707,0.16525538617384355,0.8064687589220308,0.10900903076124752,0.23632447036391951,3,6,47
