GalaxyID_snap28,GalaxyID,Lm_max,GroupID,SubGroupNumber,LastProgID,TopLeafID,DescendantID,SnapNum,Stars_Mass,SF_Hydrogen,SF_Oxygen,Redshift,StarFormationRate,Stars_Metallicity,SF_Mass,NSF_Mass,BlackHoleMass,MassType_DM,SF_Metallicity,Vmax,CentreOfPotential_x,CentreOfPotential_y,CentreOfPotential_z,HalfMassRad_Star,sSFR,SF_logOH,tiempo
10961477,10961485,1.1338504552841189,20000000003088,0,10962065,10961504,10961484,20,10001997000.0,0.7049073,0.010145576,0.86505055,3.9582186,0.01162139,5600319500.0,15472315000.0,1108749.9,422849480000.0,0.021963859,158.9636,90.67681,60.39038,29.561514,6.293227,3.9574283e-10,8.954025,6.471967
10250786,10250796,1.1312850713729858,18000000003955,0,10251124,10250812,10250795,18,3976898600.0,0.7140372,0.008505901,1.2593315,1.4828675,0.009821753,2419201500.0,11163696000.0,506319.53,311802400000.0,0.01798382,138.46701,64.52141,67.974785,95.14278,3.3801258,3.7287032e-10,8.87188,4.9582767
10250786,10250795,1.1312850713729858,19000700000044,0,10251281,10250812,10250794,19,5435924500.0,0.7115719,0.008380327,1.0041217,1.9353563,0.011045353,3193764000.0,11367243000.0,1047916.75,321788280000.0,0.018640684,144.85118,64.739235,67.962074,95.09341,3.3791387,3.5603076e-10,8.866922,5.8637867
10282280,10282286,1.4558203220367432,22000000002368,0,10282898,10282306,10282285,22,3874358500.0,0.70929706,0.00898719,0.6151898,1.0837317,0.012124156,2191967200.0,29891492000.0,628383.8,561168650000.0,0.01979998,134.176,16.305428,52.197018,33.98598,3.804895,2.79719e-10,8.898676,7.8410964
10282280,10282285,1.4558203220367432,23000000002347,0,10283263,10282306,10282284,23,6786033000.0,0.7095211,0.009120779,0.5031073,3.0688934,0.012959999,4435533000.0,29064570000.0,1151429.0,574460600000.0,0.019854495,146.72813,15.968863,52.44269,34.189472,3.715084,4.5223672e-10,8.904947,8.603063
10329240,10329255,1.5798171758651731,13000800000074,0,10329320,10329266,10329254,13,108270960.0,0.7463978,0.0013775373,2.4784133,0.24683265,0.0017661824,427847580.0,4932169000.0,174620.31,54282560000.0,0.0025690242,100.09841,75.31877,22.164072,43.04455,2.8632853,2.279768e-09,8.062014,2.6525817
10329240,10329254,1.5798171758651731,14000100001890,0,10329365,10329266,10329253,14,202631150.0,0.7453275,0.0017980643,2.237037,0.22706854,0.0020174605,379525730.0,6161251000.0,323302.4,63647980000.0,0.0032009804,89.608795,75.43937,22.26637,43.04683,3.5862157,1.1206004e-09,8.178338,2.948652
10329240,10329250,2.156602144241333,18000000003292,0,10329472,10329266,10329249,18,1114259700.0,0.7346432,0.0045087934,1.2593315,0.780153,0.005339097,1504940500.0,22518972000.0,478814.72,297948200000.0,0.008609418,126.01574,75.87043,22.670647,42.936188,4.865112,7.001536e-10,8.583864,4.9582767
10329240,10329249,2.156602144241333,19000400000269,0,10329736,10329266,10329248,19,3779551000.0,0.72445023,0.006579658,1.0041217,1.975504,0.008096683,3906867200.0,25436647000.0,890583.56,409819280000.0,0.013404946,133.49689,76.06271,22.814201,42.81306,4.241819,5.2268223e-10,8.754075,5.8637867
10396158,10396175,1.8424133062362669,11000400001177,0,10396225,10396181,10396174,11,89945390.0,0.746922,0.0016714183,3.5279765,0.10065919,0.0011740222,190695870.0,3360019700.0,155811.28,53419704000.0,0.0026147948,98.39549,82.546875,95.96723,47.653378,4.4403753,1.1191145e-09,8.14569,1.7945184
10396158,10396174,1.8424133062362669,12000400001508,0,10396307,10396181,10396173,12,306307460.0,0.74594027,0.0017310588,3.0165045,0.96787965,0.0018458638,1354316200.0,4085298400.0,315926.4,87303900000.0,0.0029542006,127.64728,82.27662,95.96606,47.441177,2.5879912,3.1598306e-09,8.161489,2.1443036
10396158,10396167,1.573514461517334,19000400000147,0,10396594,10396181,10396166,19,3887870000.0,0.7256971,0.006057557,1.0041217,2.6723251,0.009874437,4545891000.0,25325680000.0,501432.16,471247100000.0,0.012530143,150.82558,79.48386,95.863815,45.854397,3.5899546,6.873494e-10,8.7174225,5.8637867
10396158,10396166,1.573514461517334,20000000002183,0,10396932,10396181,10396165,20,8518625000.0,0.71354526,0.008417207,0.86505055,4.552133,0.011988179,5634865000.0,25119382000.0,689502.06,553519200000.0,0.018047186,157.80016,78.98314,95.7956,45.501728,3.7726495,5.3437416e-10,8.867627,6.471967
10441837,10441854,1.2161340713500977,11000200000779,0,10441935,10441863,10441853,11,132723440.0,0.7473726,0.0013904112,3.5279765,0.35297915,0.0011708137,623398100.0,9284379000.0,457550.06,102680230000.0,0.0022543974,117.4279,98.786934,37.64486,9.692955,4.1129456,2.6595088e-09,8.065486,1.7945184
10441837,10441853,1.2161340713500977,12000100001237,0,10442004,10441863,10441852,12,502159000.0,0.7453562,0.002126839,3.0165045,0.9911566,0.0017897711,1780200400.0,14519318000.0,457570.97,172474880000.0,0.0034042604,130.68683,98.45617,38.00021,9.669898,5.263356,1.9737902e-09,8.251251,2.1443036
10465290,10465307,1.5295429229736328,11000200001594,0,10465394,10465315,10465306,11,197509150.0,0.7468921,0.001595567,3.5279765,0.60169613,0.001686645,968823740.0,5074829300.0,332450.72,93382680000.0,0.0025864083,124.79695,28.64468,19.112635,9.38308,4.4215117,3.0464216e-09,8.125537,1.7945184
10465290,10465306,1.5295429229736328,12000200000788,0,10465449,10465315,10465305,12,651014140.0,0.74371153,0.0025262476,3.0165045,1.16801,0.0019728455,1728107900.0,7515953000.0,489039.06,159551370000.0,0.004154853,138.29948,28.924803,18.836712,9.423634,4.082604,1.7941392e-09,8.326952,2.1443036
10791967,10791982,1.124912977218628,13000200000882,0,10792094,10791993,10791981,13,450194020.0,0.74708253,0.0014157328,2.4784133,1.8263304,0.0022300626,2859860500.0,12884876000.0,156021.14,149555770000.0,0.0024018215,138.32872,12.113748,41.41019,83.40276,4.281537,4.056763e-09,8.073493,2.6525817
10791967,10791981,1.124912977218628,14000000003292,0,10792208,10791993,10791980,14,939042200.0,0.74423665,0.0023288913,2.237037,1.5571656,0.0026506952,2771091500.0,15372211000.0,304382.6,243045100000.0,0.0038773795,152.07153,11.901126,41.230503,83.348724,7.684254,1.6582489e-09,8.291318,2.948652
10791967,10791981,1.1686500310897827,14000000003292,0,10792208,10791993,10791980,14,939042200.0,0.74423665,0.0023288913,2.237037,1.5571656,0.0026506952,2771091500.0,15372211000.0,304382.6,243045100000.0,0.0038773795,152.07153,11.901126,41.230503,83.348724,7.684254,1.6582489e-09,8.291318,2.948652
10791967,10791980,1.1686500310897827,15000200000731,0,10792248,10791993,10791979,15,1699000000.0,0.7401169,0.0034089177,2.0124102,2.1112278,0.0032759989,3653784000.0,16596068000.0,697849.1,294690620000.0,0.0059051546,148.21687,11.681244,40.981525,83.2589,5.2750654,1.2426296e-09,8.459197,3.2762244
10791967,10791979,1.1717582941055298,16000000003090,0,10792320,10791993,10791978,16,3013194500.0,0.7307617,0.005539761,1.7369658,2.0023782,0.0051798793,3972598800.0,16533346000.0,462577.78,336485940000.0,0.010567175,151.66731,11.414417,40.7056,83.112335,6.046497,6.6453665e-10,8.675595,3.7668543
10791967,10791978,1.1717582941055298,17000000003252,0,10792427,10791993,10791977,17,5011804700.0,0.72347975,0.0068337647,1.4867073,4.1139574,0.0077078505,5189656600.0,14445598000.0,885459.94,350854020000.0,0.01387842,151.10825,11.109176,40.391747,82.919876,3.479015,8.208535e-10,8.771113,4.325295
10965880,10965896,1.4338067770004272,12000200001469,0,10965989,10965906,10965895,12,301420260.0,0.7457169,0.0016151784,3.0165045,0.36876732,0.0021188785,517765660.0,8012220000.0,313256.97,126917845000.0,0.0028798569,115.81419,47.65672,19.026049,31.457058,2.851876,1.2234325e-09,8.131527,2.1443036
10965880,10965895,1.4338067770004272,13000300000979,0,10966073,10965906,10965894,13,715715650.0,0.7439147,0.0022982662,2.4784133,1.3096474,0.0024065264,1992194200.0,8054226400.0,156313.89,173085670000.0,0.00397646,133.57848,48.06495,18.90539,31.318077,3.2367172,1.8298433e-09,8.285758,2.6525817
11025588,11025605,1.1714379787445068,11000200000524,0,11025648,11025613,11025604,11,152541950.0,0.7469598,0.0014942518,3.5279765,0.33521435,0.0015099517,570842100.0,6764688400.0,324736.72,73207290000.0,0.0024557349,87.9237,11.759907,51.57785,42.546738,3.2360108,2.1975224e-09,8.097007,1.7945184
11025588,11025604,1.1714379787445068,12000200000987,0,11025767,11025613,11025603,12,426653920.0,0.74591845,0.0017723264,3.0165045,1.1395246,0.0018937393,1747698800.0,10196293000.0,476978.62,142381450000.0,0.0029869678,147.94676,11.519102,51.909466,42.893154,3.7890382,2.6708404e-09,8.171733,2.1443036
11025588,11025604,1.2874107360839844,12000200000987,0,11025767,11025613,11025603,12,426653920.0,0.74591845,0.0017723264,3.0165045,1.1395246,0.0018937393,1747698800.0,10196293000.0,476978.62,142381450000.0,0.0029869678,147.94676,11.519102,51.909466,42.893154,3.7890382,2.6708404e-09,8.171733,2.1443036
11025588,11025603,1.2874107360839844,13000200001312,0,11025940,11025613,11025602,13,1472860400.0,0.7416336,0.0030656394,2.4784133,2.9632533,0.0032964963,4523054000.0,10559528000.0,789220.44,195364880000.0,0.0052372273,141.95255,11.167876,52.226055,43.30417,4.594671,2.0119038e-09,8.412211,2.6525817
16300531,16300544,1.8523814678192136,15000000000168,0,16301814,16300558,16300543,15,17517447000.0,0.73416847,0.0043843566,2.0124102,1.6259997,0.007728949,3233286100.0,103647584000.0,55188200.0,2135237100000.0,0.008784289,252.33167,18.849115,81.36923,37.370373,4.008398,9.282173e-11,8.57199,3.2762244
16300531,16300543,1.8523814678192136,16000000000078,0,16302952,16300558,16300542,16,36207043000.0,0.71965766,0.007649166,1.7369658,49.123497,0.009668953,23810394000.0,194988100000.0,63185996.0,3325430000000.0,0.015532527,327.9346,18.577812,80.88063,37.87192,5.2533073,1.3567387e-09,8.822369,3.7668543
16300531,16300541,1.1667565107345579,18000000000033,0,16306263,16300558,16300540,18,94138310000.0,0.72460914,0.006369702,1.2593315,37.48586,0.013654146,56778404000.0,1354114500000.0,122908350.0,12206984000000.0,0.013033127,450.3839,18.125273,80.52747,38.72599,9.874278,3.9819983e-10,8.739896,4.9582767
16300531,16300540,1.1667565107345579,19000000000036,0,16309044,16300558,16300539,19,135501590000.0,0.7091547,0.009563281,1.0041217,30.554142,0.014385989,41946640000.0,1725994100000.0,149407500.0,14611074000000.0,0.020253826,444.37,17.477224,80.17268,39.711845,13.611223,2.2548918e-10,8.925746,5.8637867
16300531,16300538,1.3876787424087524,21000000000041,0,16311189,16300558,16300537,21,156628270000.0,0.7091186,0.009849454,0.7356296,12.712057,0.0145011945,25761296000.0,1869772800000.0,188000060.0,15552754000000.0,0.020578071,427.08633,16.840628,79.66079,41.039593,22.579914,8.116068e-11,8.938574,7.1307774
16300531,16300537,1.3876787424087524,22000000000046,0,16314462,16300558,16300536,22,241315710000.0,0.7038514,0.010648827,0.6151898,16.545643,0.017057512,25880672000.0,1994910900000.0,275951200.0,15491520000000.0,0.022918057,447.9935,16.326694,79.47132,41.60251,17.493002,6.85643e-11,8.975701,7.8410964
16300531,16300536,1.1755844354629517,23000000000047,0,16315644,16300558,16300535,23,274353490000.0,0.70417494,0.010449587,0.5031073,10.277668,0.016599014,15855541000.0,2167955500000.0,350628060.0,16619471000000.0,0.022657162,458.469,15.888502,79.22772,42.346214,20.011871,3.746141e-11,8.9672985,8.603063
16300531,16300535,1.1755844354629517,24000000000057,0,16319359,16300558,16300534,24,332346200000.0,0.68580765,0.013576866,0.36566857,12.562957,0.019431643,13109553000.0,2446056000000.0,472438200.0,17351292000000.0,0.030553862,447.84152,15.2221985,78.81934,43.3504,16.830996,3.7800815e-11,9.092478,9.698071
11501685,11501700,1.112431287765503,13000100000066,0,11502024,11501711,11501699,13,3750190000.0,0.73041534,0.0057043973,2.4784133,4.4480715,0.0053782715,4621242000.0,29021753000.0,936017.6,396963640000.0,0.010839776,170.29222,16.204576,82.6604,39.71275,2.5712283,1.1860922e-09,8.68852,2.6525817
11501685,11501699,1.112431287765503,14000000001766,0,11502137,11501711,11501698,14,5075431400.0,0.72921276,0.005633091,2.237037,5.4710636,0.00644558,6894164500.0,28345320000.0,950319.06,421511530000.0,0.011178386,177.29384,16.211222,82.351,39.970272,2.4504,1.0779505e-09,8.683773,2.948652
11502825,11502842,1.5551081895828247,11000700000874,0,11502869,11502851,11502841,11,72967410.0,0.7456428,0.0019486035,3.5279765,0.07628863,0.0013538074,158500940.0,2868299500.0,155698.83,48746693000.0,0.0031839106,95.236145,16.949358,88.53487,39.583973,5.5066705,1.0455166e-09,8.213073,1.7945184
11502825,11502841,1.5551081895828247,12000600001000,0,11502916,11502851,11502840,12,173372700.0,0.7443596,0.0022218872,3.0165045,0.36313656,0.0018655243,628824400.0,4350066700.0,155698.88,57462540000.0,0.0037614743,92.85871,16.837502,87.983376,39.668976,2.7931428,2.0945428e-09,8.27082,2.1443036
11502825,11502829,1.211421251296997,24000000000021,4,11503428,11502851,11502828,24,9680841000.0,0.6947998,0.011405835,0.36566857,1.9235119,0.01620175,3757220600.0,11835892000.0,313443.44,498790700000.0,0.026107918,140.3267,14.488889,78.79029,41.636177,3.898199,1.9869265e-10,9.0111475,9.698071
11502825,11502828,1.211421251296997,25000000002313,0,11503652,11502851,11502827,25,12270352000.0,0.68782455,0.012541353,0.27090108,2.195864,0.017489156,4039483400.0,10647257000.0,827399.06,516009130000.0,0.029029213,146.69272,14.049795,78.02014,42.228477,4.6432924,1.7895688e-10,9.056747,10.576508
11503868,11503873,1.1472444534301758,23000000002825,0,11504374,11503895,11503872,23,8085085000.0,0.68225795,0.0131520005,0.5031073,1.1653211,0.015881298,2276423000.0,21458221000.0,497134.3,350999450000.0,0.03136981,141.46344,14.376965,80.17037,40.72254,3.349524,1.441322e-10,9.080924,8.603063
11503868,11503872,1.1472444534301758,24000000000021,6,11504605,11503895,11503871,24,10501358000.0,0.70883274,0.008715141,0.36566857,2.6274693,0.016572593,4295703000.0,15814385000.0,985310.1,399145040000.0,0.01989638,157.45439,13.75468,78.928825,41.54558,3.5200481,2.5020283e-10,8.885611,9.698071
5963334,5963344,1.3151477575302124,18000000001778,0,5963667,5963360,5963343,18,3107091200.0,0.73289317,0.004907935,1.2593315,1.8891579,0.0053967815,3578267000.0,33659613000.0,796023.44,400987100000.0,0.009433985,136.95003,10.619193,84.68582,36.981693,5.1708694,6.0801497e-10,8.621738,4.9582767
5963334,5963343,1.3151477575302124,19000400000071,0,5963907,5963360,5963342,19,5952083500.0,0.7280458,0.005812957,1.0041217,3.878107,0.0073999437,8090333000.0,23828670000.0,755230.4,397797430000.0,0.011684018,143.8069,10.757709,83.36417,37.75364,7.0899544,6.5155453e-10,8.698119,5.8637867
5958291,5958306,1.2821593284606934,13000000000640,0,5958689,5958318,5958305,13,5882106000.0,0.7305203,0.005558523,2.4784133,5.7852826,0.0061519807,7108302300.0,38857216000.0,466541.28,526305260000.0,0.010727182,175.64395,16.780354,83.391785,35.10012,2.567788,9.835394e-10,8.677207,2.6525817
5958291,5958305,1.2821593284606934,14000000000500,0,5958842,5958318,5958304,14,9847214000.0,0.72640115,0.0063603846,2.237037,17.48263,0.0077366605,12850479000.0,51923500000.0,1069929.4,575197400000.0,0.012636242,214.22931,16.615927,83.043625,35.297607,2.3478916,1.7753884e-09,8.738187,2.948652
17611275,17611287,1.2493292093276978,16000000000299,0,17613203,17611301,17611286,16,41714692000.0,0.7149703,0.008778068,1.7369658,28.53687,0.010726864,23973560000.0,118606660000.0,48416500.0,2140773000000.0,0.017790616,277.01913,46.963932,87.33928,10.590891,3.2527628,6.8409634e-10,8.884992,3.7668543
17611275,17611286,1.2493292093276978,17000000000367,0,17613746,17611301,17611285,17,58506810000.0,0.701685,0.010304576,1.4867073,15.150522,0.01347181,14265181000.0,99955696000.0,71669990.0,2388335800000.0,0.02276435,296.31885,47.306904,87.36819,10.782339,3.846108,2.5895314e-10,8.962769,4.325295
17611275,17611282,1.343083739280701,21000000000262,0,17615719,17611301,17611281,21,85210780000.0,0.6949599,0.011603219,0.7356296,3.0051723,0.014846328,7461666300.0,281438950000.0,133160740.0,5004039600000.0,0.02605602,313.34692,48.644066,87.31875,11.515732,13.679653,3.526751e-11,9.018499,7.1307774
17611275,17611281,1.343083739280701,22000000000252,0,17617230,17611301,17611280,22,112323050000.0,0.6795178,0.01398057,0.6151898,4.7364492,0.017086329,7136945700.0,288909700000.0,164500500.0,5024584000000.0,0.03265689,304.6124,48.966095,87.244644,11.683045,8.115706,4.2168095e-11,9.109204,7.8410964
19927838,19927854,1.282938003540039,12000000000065,0,19929305,19927863,19927853,12,32805798000.0,0.72726774,0.0065655834,3.0165045,77.19547,0.008209724,53242840000.0,143720970000.0,13991178.0,2406805000000.0,0.01234463,349.24988,46.832214,84.02635,10.119895,5.805087,2.3531046e-09,8.751459,2.1443036
19927838,19927853,1.282938003540039,13000000000089,0,19930257,19927863,19927852,13,77038230000.0,0.70642257,0.010241313,2.4784133,75.83853,0.015597845,45131317000.0,169948230000.0,64127584.0,2731744200000.0,0.02117981,402.2391,47.100403,84.10787,10.264809,3.1028197,9.844272e-10,8.957171,2.6525817
19927838,19927843,1.2981359958648682,23000000000116,0,19935720,19927863,19927842,23,162516630000.0,0.6975549,0.011390321,0.5031073,9.374737,0.020614805,15030509000.0,967153000000.0,303429900.0,10450436000000.0,0.025052419,378.40714,48.904015,85.44964,11.342775,8.969432,5.7684784e-11,9.008838,8.603063
19927838,19927842,1.2981359958648682,24000000000078,0,19939381,19927863,19927841,24,214792730000.0,0.68350905,0.013650091,0.36566857,2.1926906,0.020741623,3896241200.0,1293426400000.0,148607150.0,11849498000000.0,0.030899618,369.41653,49.141365,85.806305,11.551268,14.479548,1.0208402e-11,9.0962715,9.698071
13266439,13266450,1.474374771118164,17000000000281,0,13268682,13266466,13266449,17,31486493000.0,0.724517,0.006447129,1.4867073,2.0957763,0.011669753,3998976300.0,126777460000.0,139822460.0,2937376200000.0,0.013282876,282.3447,24.48871,29.766012,87.27069,4.1940217,6.6561125e-11,8.745198,4.325295
13266439,13266449,1.474374771118164,18000000000207,0,13269425,13266466,13266448,18,42640757000.0,0.7226842,0.0063349023,1.2593315,1.1627979,0.013220393,2218120400.0,124579660000.0,160841940.0,3446957400000.0,0.013734424,281.2816,24.643532,29.728544,87.197876,4.2289486,2.7269636e-11,8.738671,4.9582767
13266439,13266446,1.846487283706665,21000000000202,0,13270594,13266466,13266445,21,49625203000.0,0.7210123,0.00684469,0.7356296,2.7414918,0.0125536,5633598500.0,382581100000.0,181560800.0,6189957500000.0,0.01459234,312.29153,25.401829,29.588882,87.16485,6.0992055,5.524394e-11,8.773292,7.1307774
13266439,13266445,1.846487283706665,22000000000208,0,13271967,13266466,13266444,22,92840215000.0,0.69325763,0.0112556135,0.6151898,2.9406435,0.017144084,6021250000.0,445690450000.0,221762290.0,6523166700000.0,0.026616225,320.3302,25.565187,29.571915,87.12667,4.0863056,3.1674243e-11,9.006354,7.8410964
13274319,13274336,1.816069483757019,11000100000378,0,13274399,13274345,13274335,11,234987040.0,0.74655265,0.0016497931,3.5279765,0.81344765,0.001927245,1147321600.0,13623774000.0,197869.34,147306530000.0,0.0027160314,126.21508,26.972189,29.862816,90.354385,3.1201308,3.4616703e-09,8.140249,1.7945184
13274319,13274335,1.816069483757019,12000000001484,0,13274504,13274345,13274334,12,879033150.0,0.745869,0.0018860205,3.0165045,3.4195237,0.0022068813,5099960300.0,23942885000.0,659535.56,277792160000.0,0.0031106449,168.17082,27.002384,29.905096,90.13037,6.258502,3.8900962e-09,8.198764,2.1443036
13274319,13274335,1.1095105409622192,12000000001484,0,13274504,13274345,13274334,12,879033150.0,0.745869,0.0018860205,3.0165045,3.4195237,0.0022068813,5099960300.0,23942885000.0,659535.56,277792160000.0,0.0031106449,168.17082,27.002384,29.905096,90.13037,6.258502,3.8900962e-09,8.198764,2.1443036
13274319,13274334,1.1095105409622192,13000000000976,0,13274712,13274345,13274333,13,3131052300.0,0.7410098,0.00325721,2.4784133,7.6480536,0.0036061432,9549259000.0,29295755000.0,1458291.6,370040500000.0,0.005585939,168.12619,26.989044,29.881542,89.95001,5.5159307,2.4426463e-09,8.438902,2.6525817
13274319,13274332,1.378754496574402,15000000001174,0,13274891,13274345,13274331,15,8676168000.0,0.73129815,0.0055175186,2.0124102,10.443643,0.006174073,14810026000.0,34887670000.0,1250659.5,631826150000.0,0.01044206,208.81055,26.935265,29.965288,89.6993,4.847212,1.2037161e-09,8.67353,3.2762244
